small_step_id,small_step_key,small_step_num_global,small_step_num_in_topic,year,age,term,difficulty,topic,small_step_name,baseline_ss_wr_desc,candidate_ss_wr_desc,scenario_label,result_set,recommendation_num,video_id,title,channel,duration_formatted,semantic_score,instruction_score,combined_score,instruction_justification
"Year 1_5-6_Autumn__Place value within 10_11_Fewer, more, same",year-1__5-6__autumn__blank__place-value-within-10__11__fewer-more-same,11,11,Year 1,5-6,Autumn,,Place value within 10,"Fewer, more, same","compare numbers of objects. It is important to ensure that children have clear understanding of new vocabulary such as “fewer”, “more” and “same”. They need to practise using the words in a variety of contexts in the same way that they need to practise working with numbers in a variety of contexts. In particular, the word “fewer” can be tricky, as many adults tend to incorrectly use the word “less” instead. “Fewer” is used when talking about a number of things or objects, whereas “less” is used when talking about values. For example, “There are fewer blue cars than red cars” is correct, not “There are less blue cars than red cars.”","a demonstration of using terms “fewer”, “more” and “same”, when comparing the number of objects in two groups",critical_foci,baseline,2,KS0LpIPj1Vg,"Counting Within 1,000 - Finding 10 and 100 More and Less Using Place Value and Skip Counting",Miacademy_&_MiaPrep_Learning_Channel,00:09:43,0.6674,45.0,0.5804,"The transcript primarily focuses on concepts that are too advanced for 5-6 year olds, such as adding and subtracting larger numbers and introducing hundreds. The language is complex and includes terms like 'place value,' 'skip counting,' and 'hundreds,' which may confuse young learners. Additionally, the explanation lacks clear, age-appropriate definitions of key terms like 'fewer,' 'more,' and 'same,' which are crucial for understanding the target curriculum objective."
"Year 1_5-6_Autumn__Place value within 10_11_Fewer, more, same",year-1__5-6__autumn__blank__place-value-within-10__11__fewer-more-same,11,11,Year 1,5-6,Autumn,,Place value within 10,"Fewer, more, same","compare numbers of objects. It is important to ensure that children have clear understanding of new vocabulary such as “fewer”, “more” and “same”. They need to practise using the words in a variety of contexts in the same way that they need to practise working with numbers in a variety of contexts. In particular, the word “fewer” can be tricky, as many adults tend to incorrectly use the word “less” instead. “Fewer” is used when talking about a number of things or objects, whereas “less” is used when talking about values. For example, “There are fewer blue cars than red cars” is correct, not “There are less blue cars than red cars.”","a demonstration of using terms “fewer”, “more” and “same”, when comparing the number of objects in two groups",critical_foci,baseline,3,2njryh7EYm0,"Year 2 Maths | Compare numbers over 10 - fewer, most, equal to, least, more than, higher, lower",Plytime_Learning,00:04:37,0.7205,30.0,0.5523,"The transcript lacks a clear focus on the single concept of comparing numbers, as it introduces multiple terms and examples that may confuse young learners. The language is complex and not age-appropriate, making it difficult for 5-6-year-olds to grasp the core ideas of 'fewer', 'more', and 'same'. Additionally, there are no pictographic examples or student engagement prompts to aid understanding."
"Year 1_5-6_Autumn__Place value within 10_11_Fewer, more, same",year-1__5-6__autumn__blank__place-value-within-10__11__fewer-more-same,11,11,Year 1,5-6,Autumn,,Place value within 10,"Fewer, more, same","compare numbers of objects. It is important to ensure that children have clear understanding of new vocabulary such as “fewer”, “more” and “same”. They need to practise using the words in a variety of contexts in the same way that they need to practise working with numbers in a variety of contexts. In particular, the word “fewer” can be tricky, as many adults tend to incorrectly use the word “less” instead. “Fewer” is used when talking about a number of things or objects, whereas “less” is used when talking about values. For example, “There are fewer blue cars than red cars” is correct, not “There are less blue cars than red cars.”","a demonstration of using terms “fewer”, “more” and “same”, when comparing the number of objects in two groups",critical_foci,candidate,1,cnafMNaSwBE,"More, Fewer, or the Same? Learn How to Compare Sets of Objects | Early Math | Primary School",Creative_Ventures,00:09:46,0.6429,85.0,0.7257,"The transcript effectively aligns with the target curriculum objective by focusing on comparing quantities using terms like 'more', 'fewer', and 'same'. It maintains a clear focus on this single concept throughout the video and uses relatable examples to engage young learners. However, while the language is mostly appropriate, some phrases could be simplified further to enhance understanding for the youngest learners."
"Year 1_5-6_Autumn__Place value within 10_11_Fewer, more, same",year-1__5-6__autumn__blank__place-value-within-10__11__fewer-more-same,11,11,Year 1,5-6,Autumn,,Place value within 10,"Fewer, more, same","compare numbers of objects. It is important to ensure that children have clear understanding of new vocabulary such as “fewer”, “more” and “same”. They need to practise using the words in a variety of contexts in the same way that they need to practise working with numbers in a variety of contexts. In particular, the word “fewer” can be tricky, as many adults tend to incorrectly use the word “less” instead. “Fewer” is used when talking about a number of things or objects, whereas “less” is used when talking about values. For example, “There are fewer blue cars than red cars” is correct, not “There are less blue cars than red cars.”","a demonstration of using terms “fewer”, “more” and “same”, when comparing the number of objects in two groups",critical_foci,candidate,2,Rrq2zA3cekA,MATHS - COMPARE GROUPS Comparison- More/Less/Equal ( Compare- Most/ Fewest),Fun_Learning_For_Kids_with_SJ,00:06:57,0.6391,70.0,0.6635,"The transcript effectively introduces the concepts of 'more', 'fewer', and 'equal' through simple comparisons and relatable examples, aligning with the curriculum objective. However, the explanations could benefit from clearer definitions of the terms and more structured reasoning in the examples, as well as a more focused approach to avoid overwhelming young learners with too many comparisons at once."
"Year 1_5-6_Autumn__Place value within 10_11_Fewer, more, same",year-1__5-6__autumn__blank__place-value-within-10__11__fewer-more-same,11,11,Year 1,5-6,Autumn,,Place value within 10,"Fewer, more, same","compare numbers of objects. It is important to ensure that children have clear understanding of new vocabulary such as “fewer”, “more” and “same”. They need to practise using the words in a variety of contexts in the same way that they need to practise working with numbers in a variety of contexts. In particular, the word “fewer” can be tricky, as many adults tend to incorrectly use the word “less” instead. “Fewer” is used when talking about a number of things or objects, whereas “less” is used when talking about values. For example, “There are fewer blue cars than red cars” is correct, not “There are less blue cars than red cars.”","a demonstration of using terms “fewer”, “more” and “same”, when comparing the number of objects in two groups",critical_foci,candidate,3,jut8n12__p0,Introduction to More and Fewer,"Petitto-Kenny,_Melissa",00:05:04,0.5884,75.0,0.6531,"The transcript effectively introduces the concepts of 'more' and 'fewer' through clear explanations and relatable examples using crayons, which is suitable for young learners. However, the use of 'less' instead of 'fewer' could confuse students, and the language could be simplified further to ensure clarity for the target age group."
"Year 1_5-6_Autumn__Place value within 10_12_Less than, greater than, equal to",year-1__5-6__autumn__blank__place-value-within-10__12__less-than-greater-than-equal-to,12,12,Year 1,5-6,Autumn,,Place value within 10,"Less than, greater than, equal to","move on from describing whether there are “fewer”, “more” or the “same” number of objects to comparing numerical values using the vocabulary “less than”, “greater than” or “equal to” alongside the symbols <, > and =. Number tracks are particularly useful in this step and children will begin to see that smaller numbers are to the left of greater numbers. Concrete resources can also be used, but make sure that children do not get confused with the previous step, where they were using words to describe sets of objects. It needs to be clear that they are now comparing the numbers not the objects.","an introduction, demonstration and repeatition of using terms “less than”, “greater than” or “equal to”, when comparing the number of objects in two groups",critical_foci,baseline,1,xvcTLaS6w84,"Comparing Numbers | Greater Than, Less Than, or Equal | It’s Easy With Twinkl | Twinkl USA",Twinkl_Teaching_Resources_-_United_States,00:07:32,0.8803,75.0,0.8282,"The transcript effectively introduces the concepts of comparing numbers and place value using age-appropriate language and examples. However, it covers multiple concepts (number charts, place value, and comparison symbols) in a single session, which may overwhelm young learners. While the use of analogies like the 'hungry alligator' is engaging, the complexity of some explanations could be simplified further to enhance understanding for 5-6 year-olds."
"Year 1_5-6_Autumn__Place value within 10_12_Less than, greater than, equal to",year-1__5-6__autumn__blank__place-value-within-10__12__less-than-greater-than-equal-to,12,12,Year 1,5-6,Autumn,,Place value within 10,"Less than, greater than, equal to","move on from describing whether there are “fewer”, “more” or the “same” number of objects to comparing numerical values using the vocabulary “less than”, “greater than” or “equal to” alongside the symbols <, > and =. Number tracks are particularly useful in this step and children will begin to see that smaller numbers are to the left of greater numbers. Concrete resources can also be used, but make sure that children do not get confused with the previous step, where they were using words to describe sets of objects. It needs to be clear that they are now comparing the numbers not the objects.","an introduction, demonstration and repeatition of using terms “less than”, “greater than” or “equal to”, when comparing the number of objects in two groups",critical_foci,baseline,2,2njryh7EYm0,"Year 2 Maths | Compare numbers over 10 - fewer, most, equal to, least, more than, higher, lower",Plytime_Learning,00:04:37,0.794,40.0,0.6364,"The transcript attempts to explain the concepts of less than, greater than, and equal to, but it lacks clarity and focus, making it difficult for young learners to grasp the core ideas. The language is overly complex for the target age group, and the introduction of large numbers and varied examples may confuse rather than aid understanding. Additionally, there are no clear definitions or engaging prompts to maintain student interest."
"Year 1_5-6_Autumn__Place value within 10_12_Less than, greater than, equal to",year-1__5-6__autumn__blank__place-value-within-10__12__less-than-greater-than-equal-to,12,12,Year 1,5-6,Autumn,,Place value within 10,"Less than, greater than, equal to","move on from describing whether there are “fewer”, “more” or the “same” number of objects to comparing numerical values using the vocabulary “less than”, “greater than” or “equal to” alongside the symbols <, > and =. Number tracks are particularly useful in this step and children will begin to see that smaller numbers are to the left of greater numbers. Concrete resources can also be used, but make sure that children do not get confused with the previous step, where they were using words to describe sets of objects. It needs to be clear that they are now comparing the numbers not the objects.","an introduction, demonstration and repeatition of using terms “less than”, “greater than” or “equal to”, when comparing the number of objects in two groups",critical_foci,baseline,3,ptHDJghHRM0,"2nd Grade Math 2.12, Compare 3-Digit Numbers, Greater, Less, Equal",JoAnn's_School,00:09:21,0.7868,20.0,0.5521,"The transcript is not suitable for learners aged 5-6 as it focuses on three-digit numbers and complex place value comparisons, which are beyond their developmental stage. The language is too complex, and the introduction of new terms lacks clear definitions and examples tailored for young learners. Additionally, the video does not maintain a focus on the core concept of comparing numbers within 10, which is the target objective."
"Year 1_5-6_Autumn__Place value within 10_12_Less than, greater than, equal to",year-1__5-6__autumn__blank__place-value-within-10__12__less-than-greater-than-equal-to,12,12,Year 1,5-6,Autumn,,Place value within 10,"Less than, greater than, equal to","move on from describing whether there are “fewer”, “more” or the “same” number of objects to comparing numerical values using the vocabulary “less than”, “greater than” or “equal to” alongside the symbols <, > and =. Number tracks are particularly useful in this step and children will begin to see that smaller numbers are to the left of greater numbers. Concrete resources can also be used, but make sure that children do not get confused with the previous step, where they were using words to describe sets of objects. It needs to be clear that they are now comparing the numbers not the objects.","an introduction, demonstration and repeatition of using terms “less than”, “greater than” or “equal to”, when comparing the number of objects in two groups",critical_foci,candidate,1,lhE-nkrUe-k,"Compare numbers: greater than, less than, equal to.",Mr._Tom_Teaches_Again!,00:05:35,0.7014,85.0,0.7608,"The transcript effectively introduces the concepts of greater than, less than, and equal to using relatable analogies with sea creatures, which aligns well with the target curriculum objective. The language is age-appropriate, and the use of pictorial examples like tally marks and counting cubes helps visualize the concepts. However, while the examples are clear, the transition between the sea creatures and numerical comparisons could be smoother to maintain focus on the single concept throughout."
"Year 1_5-6_Autumn__Place value within 10_12_Less than, greater than, equal to",year-1__5-6__autumn__blank__place-value-within-10__12__less-than-greater-than-equal-to,12,12,Year 1,5-6,Autumn,,Place value within 10,"Less than, greater than, equal to","move on from describing whether there are “fewer”, “more” or the “same” number of objects to comparing numerical values using the vocabulary “less than”, “greater than” or “equal to” alongside the symbols <, > and =. Number tracks are particularly useful in this step and children will begin to see that smaller numbers are to the left of greater numbers. Concrete resources can also be used, but make sure that children do not get confused with the previous step, where they were using words to describe sets of objects. It needs to be clear that they are now comparing the numbers not the objects.","an introduction, demonstration and repeatition of using terms “less than”, “greater than” or “equal to”, when comparing the number of objects in two groups",critical_foci,candidate,2,xvcTLaS6w84,"Comparing Numbers | Greater Than, Less Than, or Equal | It’s Easy With Twinkl | Twinkl USA",Twinkl_Teaching_Resources_-_United_States,00:07:32,0.7233,75.0,0.734,"The transcript effectively introduces the concepts of comparing numbers and place value using age-appropriate language and examples. However, it covers multiple concepts (number charts, place value, and comparison symbols) in a single session, which may overwhelm young learners. While the use of analogies like the 'hungry alligator' is engaging, the complexity of some explanations could be simplified further to enhance understanding for 5-6 year-olds."
"Year 1_5-6_Autumn__Place value within 10_12_Less than, greater than, equal to",year-1__5-6__autumn__blank__place-value-within-10__12__less-than-greater-than-equal-to,12,12,Year 1,5-6,Autumn,,Place value within 10,"Less than, greater than, equal to","move on from describing whether there are “fewer”, “more” or the “same” number of objects to comparing numerical values using the vocabulary “less than”, “greater than” or “equal to” alongside the symbols <, > and =. Number tracks are particularly useful in this step and children will begin to see that smaller numbers are to the left of greater numbers. Concrete resources can also be used, but make sure that children do not get confused with the previous step, where they were using words to describe sets of objects. It needs to be clear that they are now comparing the numbers not the objects.","an introduction, demonstration and repeatition of using terms “less than”, “greater than” or “equal to”, when comparing the number of objects in two groups",critical_foci,candidate,3,rLZbniMGAVA,Comparing Numbers - Greater Than Less Than,Math_&_Learning_Videos_4_Kids,00:04:48,0.7096,60.0,0.6658,"The transcript introduces the concepts of 'greater than', 'less than', and 'equal to' effectively, using relatable analogies like the 'hungry mouth'. However, it quickly shifts to larger numbers and more complex comparisons, which may confuse younger learners. The language is somewhat complex for the target age group, and while there are some pictorial references, more visual aids and simpler examples would enhance understanding."
Year 1_5-6_Autumn__Place value within 10_13_Compare numbers,year-1__5-6__autumn__blank__place-value-within-10__13__compare-numbers,13,13,Year 1,5-6,Autumn,,Place value within 10,Compare numbers,"build on their learning from earlier in the block to compare pairs of numbers within 10 Children can use their knowledge of counting to support them, for example because they would say 6 after 5, they know that 6 is greater than 5. Children can also use their knowledge of representing numbers using objects to help them identify which of a pair of numbers is greater or less than the other. In the previous steps, children were introduced to the language of “greater than”, “less than” and “equal to” alongside the corresponding inequality symbols >, < and =. They use these throughout this step when comparing numbers. It is important that children use all the symbols, in order to reinforce their meaning. In order to bring in other learning from this block, children could also compare numbers written as words.",a demonstration of comparing the magnitude of numbers below 10,critical_foci,baseline,1,bg3FTgTmfkE,Comparing & Ordering Three-Digit Numbers,Miacademy_&_MiaPrep_Learning_Channel,00:10:19,0.8165,75.0,0.7899,"The transcript effectively introduces the concepts of comparing numbers and the use of symbols like greater than and less than, using relatable analogies like gummy bears and hungry alligators. However, the complexity of language and examples may be slightly advanced for 5-6 year olds, and the introduction of three-digit numbers could overwhelm them. While the video maintains focus on the core concept, it could benefit from more pictographic examples and simplified language to enhance understanding."
Year 1_5-6_Autumn__Place value within 10_13_Compare numbers,year-1__5-6__autumn__blank__place-value-within-10__13__compare-numbers,13,13,Year 1,5-6,Autumn,,Place value within 10,Compare numbers,"build on their learning from earlier in the block to compare pairs of numbers within 10 Children can use their knowledge of counting to support them, for example because they would say 6 after 5, they know that 6 is greater than 5. Children can also use their knowledge of representing numbers using objects to help them identify which of a pair of numbers is greater or less than the other. In the previous steps, children were introduced to the language of “greater than”, “less than” and “equal to” alongside the corresponding inequality symbols >, < and =. They use these throughout this step when comparing numbers. It is important that children use all the symbols, in order to reinforce their meaning. In order to bring in other learning from this block, children could also compare numbers written as words.",a demonstration of comparing the magnitude of numbers below 10,critical_foci,baseline,2,xvcTLaS6w84,"Comparing Numbers | Greater Than, Less Than, or Equal | It’s Easy With Twinkl | Twinkl USA",Twinkl_Teaching_Resources_-_United_States,00:07:32,0.821,70.0,0.7726,"The transcript provides a comprehensive explanation of comparing numbers and introduces key concepts like place value and number charts. However, it may be too complex for 5-6 year olds, as it covers multiple concepts in one go without sufficient simplification or engagement prompts to maintain their attention."
Year 1_5-6_Autumn__Place value within 10_13_Compare numbers,year-1__5-6__autumn__blank__place-value-within-10__13__compare-numbers,13,13,Year 1,5-6,Autumn,,Place value within 10,Compare numbers,"build on their learning from earlier in the block to compare pairs of numbers within 10 Children can use their knowledge of counting to support them, for example because they would say 6 after 5, they know that 6 is greater than 5. Children can also use their knowledge of representing numbers using objects to help them identify which of a pair of numbers is greater or less than the other. In the previous steps, children were introduced to the language of “greater than”, “less than” and “equal to” alongside the corresponding inequality symbols >, < and =. They use these throughout this step when comparing numbers. It is important that children use all the symbols, in order to reinforce their meaning. In order to bring in other learning from this block, children could also compare numbers written as words.",a demonstration of comparing the magnitude of numbers below 10,critical_foci,baseline,3,NtLl_hT9esM,How to Compare Decimals | Math with Mr. J,Math_with_Mr._J,00:11:38,0.7982,10.0,0.5189,"The transcript is not aligned with the target curriculum objective, as it focuses on comparing decimals rather than comparing whole numbers within 10. The language used is too complex for 5-6 year olds, and the explanations are lengthy and technical, making it difficult for young learners to grasp the core concept. Additionally, the introduction of terms like 'placeholder zeros' and 'thousandth's place' without age-appropriate definitions detracts from understanding."
Year 1_5-6_Autumn__Place value within 10_13_Compare numbers,year-1__5-6__autumn__blank__place-value-within-10__13__compare-numbers,13,13,Year 1,5-6,Autumn,,Place value within 10,Compare numbers,"build on their learning from earlier in the block to compare pairs of numbers within 10 Children can use their knowledge of counting to support them, for example because they would say 6 after 5, they know that 6 is greater than 5. Children can also use their knowledge of representing numbers using objects to help them identify which of a pair of numbers is greater or less than the other. In the previous steps, children were introduced to the language of “greater than”, “less than” and “equal to” alongside the corresponding inequality symbols >, < and =. They use these throughout this step when comparing numbers. It is important that children use all the symbols, in order to reinforce their meaning. In order to bring in other learning from this block, children could also compare numbers written as words.",a demonstration of comparing the magnitude of numbers below 10,critical_foci,candidate,1,xvcTLaS6w84,"Comparing Numbers | Greater Than, Less Than, or Equal | It’s Easy With Twinkl | Twinkl USA",Twinkl_Teaching_Resources_-_United_States,00:07:32,0.7254,70.0,0.7152,"The transcript provides a comprehensive explanation of comparing numbers and introduces key concepts like place value and number charts. However, it may be too complex for 5-6 year olds, as it covers multiple concepts in one go without sufficient simplification or engagement prompts to maintain their attention."
Year 1_5-6_Autumn__Place value within 10_13_Compare numbers,year-1__5-6__autumn__blank__place-value-within-10__13__compare-numbers,13,13,Year 1,5-6,Autumn,,Place value within 10,Compare numbers,"build on their learning from earlier in the block to compare pairs of numbers within 10 Children can use their knowledge of counting to support them, for example because they would say 6 after 5, they know that 6 is greater than 5. Children can also use their knowledge of representing numbers using objects to help them identify which of a pair of numbers is greater or less than the other. In the previous steps, children were introduced to the language of “greater than”, “less than” and “equal to” alongside the corresponding inequality symbols >, < and =. They use these throughout this step when comparing numbers. It is important that children use all the symbols, in order to reinforce their meaning. In order to bring in other learning from this block, children could also compare numbers written as words.",a demonstration of comparing the magnitude of numbers below 10,critical_foci,candidate,2,NtLl_hT9esM,How to Compare Decimals | Math with Mr. J,Math_with_Mr._J,00:11:38,0.7731,10.0,0.5039,"The transcript is not aligned with the target curriculum objective, as it focuses on comparing decimals rather than comparing whole numbers within 10. The language used is too complex for 5-6 year olds, and the explanations are lengthy and technical, making it difficult for young learners to grasp the core concept. Additionally, the introduction of terms like 'placeholder zeros' and 'thousandth's place' without age-appropriate definitions detracts from understanding."
Year 1_5-6_Autumn__Place value within 10_13_Compare numbers,year-1__5-6__autumn__blank__place-value-within-10__13__compare-numbers,13,13,Year 1,5-6,Autumn,,Place value within 10,Compare numbers,"build on their learning from earlier in the block to compare pairs of numbers within 10 Children can use their knowledge of counting to support them, for example because they would say 6 after 5, they know that 6 is greater than 5. Children can also use their knowledge of representing numbers using objects to help them identify which of a pair of numbers is greater or less than the other. In the previous steps, children were introduced to the language of “greater than”, “less than” and “equal to” alongside the corresponding inequality symbols >, < and =. They use these throughout this step when comparing numbers. It is important that children use all the symbols, in order to reinforce their meaning. In order to bring in other learning from this block, children could also compare numbers written as words.",a demonstration of comparing the magnitude of numbers below 10,critical_foci,candidate,3,O_o4sBDujy8,Comparing Decimals (Practice Problems Included) | Math with Mr. J,Math_with_Mr._J,00:16:21,0.765,10.0,0.499,"The transcript is not aligned with the target curriculum objective, as it focuses on comparing decimals rather than comparing numbers below 10. The language used is too complex for 5-6 year olds, and the explanations involve advanced concepts like decimal places and placeholder zeros, which are inappropriate for this age group. Additionally, there are no pictographic examples or student engagement prompts suitable for young learners."
Year 1_5-6_Autumn__Place value within 10_14_Order objects and numbers,year-1__5-6__autumn__blank__place-value-within-10__14__order-objects-and-numbers,14,14,Year 1,5-6,Autumn,,Place value within 10,Order objects and numbers,"Now that children are confident counting and comparing numbers to 10, in this small step they move on to ordering three groups of objects. Expose children to different methods for ordering, such as comparing two groups initially, and lining groups up. Children should use the language they learnt in the previous steps and be introduced to the vocabulary “most” and “fewest” and begin to use it. Alongside the objects, introduce numbers so that children can begin to order a set of three numbers. They will need introducing to the language of “greatest” and “smallest” and should begin to use it. At this stage, it is not necessary for children to order more than three numbers, although children who are confident with three numbers can be challenged to do this.",a demonstration of ordering 3 sets of objects according to their numerical magnitude,critical_foci,baseline,1,AFDxAl7R0HQ,Comparing and Ordering Numbers - Whole Number and Decimal Comparisons,Miacademy_&_MiaPrep_Learning_Channel,00:12:43,0.7407,30.0,0.5644,"The transcript is not effectively aligned with the target curriculum objective for 5-6 year olds, as it introduces complex concepts and terminology that are far beyond their developmental level. The language is too complex, and the examples provided are not age-appropriate, making it difficult for young learners to engage or understand the core concepts of ordering and comparing numbers."
Year 1_5-6_Autumn__Place value within 10_14_Order objects and numbers,year-1__5-6__autumn__blank__place-value-within-10__14__order-objects-and-numbers,14,14,Year 1,5-6,Autumn,,Place value within 10,Order objects and numbers,"Now that children are confident counting and comparing numbers to 10, in this small step they move on to ordering three groups of objects. Expose children to different methods for ordering, such as comparing two groups initially, and lining groups up. Children should use the language they learnt in the previous steps and be introduced to the vocabulary “most” and “fewest” and begin to use it. Alongside the objects, introduce numbers so that children can begin to order a set of three numbers. They will need introducing to the language of “greatest” and “smallest” and should begin to use it. At this stage, it is not necessary for children to order more than three numbers, although children who are confident with three numbers can be challenged to do this.",a demonstration of ordering 3 sets of objects according to their numerical magnitude,critical_foci,baseline,2,LVGK_wA0z8s,Comparing Numbers to the Millions - How to Compare and Order Whole Numbers,Miacademy_&_MiaPrep_Learning_Channel,00:10:07,0.743,25.0,0.5458,"The transcript is not aligned with the target curriculum objective for learners aged 5-6, as it focuses on complex concepts like comparing large numbers and place values beyond 10. The language used is too advanced for this age group, and the introduction of terms like 'millions place' and 'luminometer' without clear definitions distracts from the core concept of ordering numbers. Additionally, the examples provided are too complex and do not effectively engage young learners in the foundational skills of ordering small sets of numbers."
Year 1_5-6_Autumn__Place value within 10_14_Order objects and numbers,year-1__5-6__autumn__blank__place-value-within-10__14__order-objects-and-numbers,14,14,Year 1,5-6,Autumn,,Place value within 10,Order objects and numbers,"Now that children are confident counting and comparing numbers to 10, in this small step they move on to ordering three groups of objects. Expose children to different methods for ordering, such as comparing two groups initially, and lining groups up. Children should use the language they learnt in the previous steps and be introduced to the vocabulary “most” and “fewest” and begin to use it. Alongside the objects, introduce numbers so that children can begin to order a set of three numbers. They will need introducing to the language of “greatest” and “smallest” and should begin to use it. At this stage, it is not necessary for children to order more than three numbers, although children who are confident with three numbers can be challenged to do this.",a demonstration of ordering 3 sets of objects according to their numerical magnitude,critical_foci,baseline,3,id1vc2etwNU,Comparing and Ordering Decimals and Fractions - Learn To Compare Numbers for Kids,Miacademy_&_MiaPrep_Learning_Channel,00:11:16,0.7667,20.0,0.54,"The transcript is not aligned with the target curriculum objective for 5-6 year olds, as it focuses on decimals and fractions, which are too complex for this age group. The language used is also too advanced, with terms like 'place value', 'tenths', and 'hundredths' likely to confuse young learners. Additionally, the video lacks pictographic examples and student engagement prompts suitable for this age group."
Year 1_5-6_Autumn__Place value within 10_14_Order objects and numbers,year-1__5-6__autumn__blank__place-value-within-10__14__order-objects-and-numbers,14,14,Year 1,5-6,Autumn,,Place value within 10,Order objects and numbers,"Now that children are confident counting and comparing numbers to 10, in this small step they move on to ordering three groups of objects. Expose children to different methods for ordering, such as comparing two groups initially, and lining groups up. Children should use the language they learnt in the previous steps and be introduced to the vocabulary “most” and “fewest” and begin to use it. Alongside the objects, introduce numbers so that children can begin to order a set of three numbers. They will need introducing to the language of “greatest” and “smallest” and should begin to use it. At this stage, it is not necessary for children to order more than three numbers, although children who are confident with three numbers can be challenged to do this.",a demonstration of ordering 3 sets of objects according to their numerical magnitude,critical_foci,candidate,1,AFDxAl7R0HQ,Comparing and Ordering Numbers - Whole Number and Decimal Comparisons,Miacademy_&_MiaPrep_Learning_Channel,00:12:43,0.6216,30.0,0.493,"The transcript is not effectively aligned with the target curriculum objective for 5-6 year olds, as it introduces complex concepts and terminology that are far beyond their developmental level. The language is too complex, and the examples provided are not age-appropriate, making it difficult for young learners to engage or understand the core concepts of ordering and comparing numbers."
Year 1_5-6_Autumn__Place value within 10_14_Order objects and numbers,year-1__5-6__autumn__blank__place-value-within-10__14__order-objects-and-numbers,14,14,Year 1,5-6,Autumn,,Place value within 10,Order objects and numbers,"Now that children are confident counting and comparing numbers to 10, in this small step they move on to ordering three groups of objects. Expose children to different methods for ordering, such as comparing two groups initially, and lining groups up. Children should use the language they learnt in the previous steps and be introduced to the vocabulary “most” and “fewest” and begin to use it. Alongside the objects, introduce numbers so that children can begin to order a set of three numbers. They will need introducing to the language of “greatest” and “smallest” and should begin to use it. At this stage, it is not necessary for children to order more than three numbers, although children who are confident with three numbers can be challenged to do this.",a demonstration of ordering 3 sets of objects according to their numerical magnitude,critical_foci,candidate,2,id1vc2etwNU,Comparing and Ordering Decimals and Fractions - Learn To Compare Numbers for Kids,Miacademy_&_MiaPrep_Learning_Channel,00:11:16,0.6476,20.0,0.4685,"The transcript is not aligned with the target curriculum objective for 5-6 year olds, as it focuses on decimals and fractions, which are too complex for this age group. The language used is also too advanced, with terms like 'place value', 'tenths', and 'hundredths' likely to confuse young learners. Additionally, the video lacks pictographic examples and student engagement prompts suitable for this age group."
Year 1_5-6_Autumn__Place value within 10_14_Order objects and numbers,year-1__5-6__autumn__blank__place-value-within-10__14__order-objects-and-numbers,14,14,Year 1,5-6,Autumn,,Place value within 10,Order objects and numbers,"Now that children are confident counting and comparing numbers to 10, in this small step they move on to ordering three groups of objects. Expose children to different methods for ordering, such as comparing two groups initially, and lining groups up. Children should use the language they learnt in the previous steps and be introduced to the vocabulary “most” and “fewest” and begin to use it. Alongside the objects, introduce numbers so that children can begin to order a set of three numbers. They will need introducing to the language of “greatest” and “smallest” and should begin to use it. At this stage, it is not necessary for children to order more than three numbers, although children who are confident with three numbers can be challenged to do this.",a demonstration of ordering 3 sets of objects according to their numerical magnitude,critical_foci,candidate,3,JJawhaMqaXg,Comparing decimals: ordering from least to greatest | Decimals | Pre-Algebra | Khan Academy,Khan_Academy,00:02:38,0.597,15.0,0.4182,"The transcript is overly complex for 5-6 year olds, using advanced terminology like 'tenths', 'hundredths', and 'thousandths' without clear definitions or relatable examples. It lacks pictorial aids and fails to focus on the core concept of ordering three groups of objects or numbers, which is essential for this age group."
Year 1_5-6_Autumn__Place value within 10_15_The number line,year-1__5-6__autumn__blank__place-value-within-10__15__the-number-line,15,15,Year 1,5-6,Autumn,,Place value within 10,The number line,"are introduced to a number line for the first time. So far, children have only used number tracks, so they may be tempted to label the numbers in between the divisions on the number line. Careful explanation will be needed to avoid this. All number lines will count in 1s. The number line can be used to practise and consolidate the skills learnt so far in this block. Children recap counting from zero to 10 forwards when labelling a number line and can also practise counting backwards if they read from right to left. They can clearly see that 1 more is the next number to the right on the number line, while 1 less is the previous number. The number line can also be used to consolidate comparison of numbers using both words and inequality symbols, as well as being used to order numbers. A number line is a good opportunity to count from zero, as children do not do this when counting objects.","a demonstration of a number line, marked in equal increments from 1 to 10",critical_foci,baseline,1,NZVtJIdLFuU,One More and One Less - Beginning Math for Kids!,Miacademy_&_MiaPrep_Learning_Channel,00:08:25,0.8409,85.0,0.8446,"The transcript effectively introduces the concept of a number line and the idea of one more and one less in a clear and engaging manner suitable for young learners. It uses relatable examples, such as counting cookies, and incorporates interactive prompts that encourage student participation. However, while the language is mostly appropriate, some phrases could be simplified further to enhance understanding for 5-6-year-olds."
